Mes,Hora,MP_2.5,MP_10,Temp._promedio_aire,Precipitacion_horaria,Humed._rel._Promedio,Presion_Atm,Rad_solar,Veloc_viento,Direccion_viento
7,16,32,0,12,0,48.9,1020.8,254.7,0.3,322.3
7,17,61,0,10.1,0,61.3,1020.5,120.6,1.2,290.2
7,18,226,0,6.3,0,83.9,1021,6.7,0.6,358.5
7,8,66,0,2.7,0,99.9,1024.5,21.8,0.3,273.3
7,9,38,0,3,0,99.8,1025.2,62,0.3,343.9
7,10,36,0,3.6,0,99,1025.8,137.9,0.3,343.8
7,11,40,0,4.5,0,94.2,1026,231,0.3,341.2
7,12,57,0,5.7,0,86.6,1026,293.6,0.3,343.3
7,13,58,0,6.7,0.1,85.5,1025.5,269.9,0.3,316.3
7,14,30,0,7.1,0,85.6,1024.5,233.3,0.3,343.1
7,15,39,0,7.5,0,86.9,1024,147.4,0.3,344.3
7,16,43,0,7.8,0,87.3,1024,88.9,0.3,342.4
7,17,69,0,7.9,0,89.2,1024,78.7,0.3,346.7
7,18,52,0,7.8,0,90.8,1023.2,3.3,0.3,348.1
7,8,4,0,10.6,6.7,89.3,1015,2.3,5.2,338.8
7,9,3,0,11,7.5,87.9,1014.8,11.5,6.8,340.5
7,10,5,0,11.4,7.4,86.8,1014.5,18.2,8.4,338.9
7,11,5,0,11.2,7.4,88.8,1013.8,25,7.5,335.9
7,12,6,0,11.2,8,90.3,1013,21.7,6.3,338.3
7,13,10,0,11.5,8.2,89.9,1013,30.3,6.4,335.6
7,14,36,0,10.6,3.6,93.1,1012.2,43,0.9,328.7
7,15,48,0,10.3,1.6,95.1,1011.5,38.5,0.3,316.9
7,16,69,0,10.1,0.6,94.2,1011,50.8,0.3,304.4
7,17,41,0,10.1,0,91,1010.8,19.7,0.3,332
7,18,35,0,10.1,0,90.4,1012,1.6,0.4,333.3
7,8,14,0,9.3,1.2,83,1014.2,23.4,2.1,320.1
7,9,23,0,9.4,0,82,1015,184.3,0.7,321.8
7,10,29,0,9.5,0.4,80.3,1015.2,269.5,1.4,321.4
7,11,23,0,10.7,0.2,79.4,1016,320.9,2.1,325.6
7,12,16,0,10.3,0.5,79.4,1016.2,424,1.9,316.3
7,13,22,0,10.3,0.3,80.7,1016,505,1.3,318.4
7,14,17,0,11.1,0,75.2,1016,504.8,2.1,313.4
7,15,24,0,10.5,0,75,1016.8,333.6,1.9,313.9
7,16,17,0,10.5,0,72.7,1017,291.7,1.3,311.6
7,17,32,0,9.5,0,72.2,1018,88.2,1.2,308.5
7,18,102,0,8.2,0,76.1,1018.8,6.1,0.4,305.5
7,8,58,0,1.2,0,98.7,1027.2,23.8,0.3,248.7
7,9,89,0,1.4,0.1,99.6,1028,88.6,0.3,276.8
7,10,91,0,2,0,99.8,1029,156.5,0.3,340.7
7,11,40,0,3.3,0,99.7,1029,205.6,0.3,335.6
7,12,38,0,4.3,0,99.4,1029,378.2,0.3,330.3
7,13,63,0,7.3,0,92.8,1028.5,515.2,0.3,273.2
7,14,16,0,9.5,0,76.3,1028,506.7,0.3,328.9
7,15,34,0,9.3,0,73.8,1027.2,200.2,0.4,329.9
7,16,21,0,8.9,0,74,1028,226.6,0.3,324.4
7,17,50,0,9.2,0,73.2,1028,207.2,0.3,323.1
7,18,111,0,8,0,81.1,1028,9,0.3,331.4
7,8,68,0,1.5,0,99.9,1028,21.9,0.3,260.5
7,9,99,0,2.3,0,99.9,1028,58.9,0.3,261
7,10,175,0,3.5,0,99.9,1027.8,207.1,0.3,310.5
7,11,30,0,5.8,0,97.9,1027,444,0.3,316.7
7,12,18,0,8.4,0,75.5,1026.8,522.3,0.3,279
7,13,11,0,9.3,0,70.7,1026,340.8,0.3,302.3
7,14,10,0,10.7,0,65.8,1025.2,450.3,0.3,289.1
7,15,23,0,11.2,0,63.5,1024.8,373.1,0.4,285.8
7,16,27,0,10.4,0.1,67,1024,279.5,0.6,267.5
7,17,38,0,8.8,0,71.8,1024,138.4,0.4,269.5
7,18,165,0,6.9,0,79,1024.8,6,0.7,122.2
7,8,16,0,2.3,0,99.9,1020,17.4,0.3,241
7,9,28,0,2.9,0,99.9,1020,59.6,0.3,236.7
7,10,24,0,3.1,0,99.9,1019.2,88.1,0.3,246.5
7,11,24,0,3.5,0,97.3,1019,132.9,0.3,239.8
7,12,29,0,4,0,93,1018.5,172.3,0.3,296.3
7,13,28,0,4.7,0,88.9,1017.5,255.9,0.3,324.4
7,14,25,0,5.2,0,89.1,1015.8,248.9,0.3,343.2
7,15,45,0,5.2,0,88.6,1014.8,220.3,0.5,342.2
7,16,37,0,5.1,0,87.3,1014,246.3,0.4,342.9
7,17,33,0,4.5,0,91.6,1013.2,96,0.3,343.9
7,18,63,0,3.6,0,95,1013.2,5.1,0.3,345
7,8,44,0,4,0.9,98.2,1013,7.4,0.3,342.2
7,9,73,0,4.2,2.3,98.1,1013.8,62.4,0.3,336.7
7,10,85,0,5.6,0.1,98.1,1014.2,216.3,0.3,345.2
7,11,50,0,7.4,0.5,93.6,1015,242.2,0.5,295.7
7,12,26,0,7.5,0.1,93.8,1015,160.7,0.3,253.1
7,13,36,0,8.3,0.3,92.6,1015,112.5,0.4,268.4
7,14,20,0,9.8,0,87.2,1015,142.1,2,267.9
7,15,21,0,10.5,0,86.1,1015,94.6,1.6,278.7
7,16,15,0,10.9,0,83.3,1015,77.2,2.3,326.3
7,17,19,0,10.8,0,85.4,1015.2,57.3,2.1,235.4
7,18,22,0,10.7,0,83.8,1016,12,0.7,308
7,8,66,0,7.3,0,91.2,1016.2,39.6,0.3,340.1
7,9,0,62,8.4,0,83.4,1015.5,96.7,0.9,272.4
7,10,0,0,8.7,0,84.3,1015.8,123.8,0.3,318.6
7,11,0,0,9.4,0,82.5,1015.5,187.5,0.3,324.4
7,12,0,0,10.5,0,79.1,1014.2,288.4,0.6,240
7,13,12,0,11.4,0,75.1,1013.2,334.1,0.3,243.6
7,14,21,0,11.9,0,74.4,1012.2,274.1,0.7,237.9
7,15,26,0,12,0,73.7,1011.2,281.6,0.5,232
7,16,24,0,11.3,0,74.6,1010.2,53.6,0.3,238.4
7,17,80,0,10.8,0,75.7,1009.2,22,0.3,322
7,18,84,0,10.5,0,75.1,1009,1.4,0.3,342.9
8,8,19,0,8,5.3,97,1003.2,1.8,0.3,282.8
8,9,33,0,8.7,3.8,97.4,1004,12.8,0.3,256.5
8,10,43,0,9.4,2.1,97,1004.8,30.6,0.3,350.8
8,11,37,0,9.9,0.3,96,1006,73.2,0.3,248
8,12,26,0,11.4,0.2,89.4,1007.2,220.4,0.5,330.7
8,13,23,0,12.6,0.1,85.2,1008,310.2,1.6,337.5
8,14,21,0,13.1,0.1,81.6,1009,492.3,2.8,333.3
8,15,28,0,13,0,78,1009.5,249.7,1.9,333.1
8,16,29,0,12.8,0,77.1,1011,199,1.3,333.7
8,17,0,41,12.6,0,78.4,1012,94.3,1.3,334
8,18,0,0,12,1,82.4,1013.5,10.3,1.4,336.6
8,8,16,0,8.2,0,97.4,1020,33.7,0.3,344.5
8,9,33,0,9.5,0,93.6,1020,277.5,0.3,337
8,10,13,0,10.9,0,86.4,1020,360,0.4,243.4
8,11,13,0,11.6,0,83.2,1019.5,380.7,0.7,252.4
8,12,10,0,12.5,0,79.7,1018.8,467.6,1.5,237
8,13,7,0,13.9,0,73.4,1018,504.2,0.4,321
8,14,5,0,15.6,0,67.7,1017,486.5,0.3,314
8,15,8,0,15.8,0,65,1016,412,0.3,339.3
8,16,35,0,14.9,0,66.8,1016.5,262.4,0.4,333.1
8,17,44,0,12.6,0,77.3,1016,85.8,0.4,342.5
8,18,91,0,10.5,0,88.8,1015.8,6.7,0,0
8,8,10,0,11.3,0,76.5,1014.2,23.9,7.2,352.1
8,9,7,0,11.7,0,74.5,1014,77,6.2,31.2
8,10,11,0,11.3,0.5,81.5,1014,17,4,357.3
8,11,14,0,10.3,1.7,91.9,1014.2,35.3,3.7,51.5
8,12,15,0,,,,,,,
8,13,54,0,10.6,3.5,94.7,1014,51.5,0.1,35
8,14,84,0,11.1,0.8,95,1014.8,112.4,2,357.6
8,15,34,0,11.4,0.7,92.8,1015,166.6,2.3,341.3
8,16,44,0,11.2,0.5,91.4,1016,78.1,0.2,194
8,17,50,0,11.1,0,89.6,1016.8,84.2,1.2,308.7
8,18,97,0,10.2,0,90.2,1017.2,19.4,0.7,262.7
8,8,35,0,7.3,0,97.6,1019.2,15.4,0.3,289.1
8,9,28,0,7.6,0,96.9,1019.8,60.3,0.3,283.1
8,10,38,0,8.3,0,88,1019,122.3,0.3,322
8,11,25,0,8.9,0,85.4,1018.5,162.9,0.3,335.1
8,12,30,0,8.9,0,85.4,1018,216.5,0.3,341.2
8,13,45,0,9.7,0,83.8,1016.8,210.4,0.3,321.7
8,14,20,0,10.1,0,81.8,1015.8,358.7,0.3,324.7
8,15,29,0,11,0,81,1015.2,342.4,0.3,335.4
8,16,13,0,11.5,0,78.6,1015,322.7,0.3,333
8,17,18,0,10.3,0,83.9,1014,113.6,0.3,340.1
8,18,34,0,8.3,0,92.3,1014,10.9,0.3,344.4
8,8,22,0,9.6,0.3,75.1,1016,36,2.3,321.9
8,9,0,28,9.5,0.3,72.6,1017.2,130.2,3.3,325.5
8,10,0,0,8.8,1.9,75.4,1018.2,153,3.8,315.9
8,11,33,0,9.2,0,72.9,1019,461.4,3.1,327
8,12,23,0,10.5,0.2,70.6,1019.5,592.1,3.4,325.7
8,13,13,0,10.8,0.1,67.4,1020,524.1,3.1,320.4
8,14,15,0,10.1,0.4,71,1020.5,319.5,2.2,319.2
8,15,17,0,9.4,0.1,73.8,1021.2,276.2,2.9,290.5
8,16,28,0,9.9,0.5,73.7,1022,172.6,3.4,275.8
8,17,50,0,8.4,2.6,82.8,1022.8,63.6,3,271.8
8,18,56,0,6.8,1,91.2,1023,12.6,0.5,203.9
8,8,32,0,3.9,0,98.8,1029,28.8,0.3,258.5
8,9,13,0,3.4,0,99,1029,60.8,0.3,257.4
8,10,17,0,4.1,0,98.5,1029,147.2,0.3,300.3
8,11,52,0,5,0,96.5,1028.5,164.1,0.3,313.4
8,12,75,0,5.7,0,92.5,1027.8,164.6,0.1,295.2
8,13,84,0,6.4,0,88.9,1026.8,317,0.1,225.8
8,14,147,0,8,0,81.7,1025.8,406.2,0.1,250.9
8,15,134,0,10.3,0,70.5,1025,393.2,0,173.5
8,16,43,0,11,0,63.7,1025,218.8,0,160.6
8,17,89,0,9.3,0,78.3,1024.8,91.6,0.1,272.4
8,18,162,0,7.5,0,89.8,1025,6.8,0.2,103.3
8,8,54,0,2.7,0.1,99.9,1024.2,25.7,0.3,258
8,9,58,0,3.1,0,99.9,1024,119.5,0.3,258.9
8,10,90,0,3.6,0,99.9,1024,132,0.3,330
8,11,77,0,4.2,0,99.9,1024,159.7,0.3,309.1
8,12,83,0,5.2,0,99.9,1023.8,340.4,0.3,332.5
8,13,159,0,6.7,0,98.5,1022.5,361.1,0.3,323.3
8,14,261,0,7.5,0,93,1021.2,227.9,0.3,334.2
8,15,35,0,8,0,88.6,1020.2,354.3,0.6,341.4
8,16,29,0,8.4,0,87.7,1020,114.2,0.3,257.6
8,17,74,0,8.4,0,87.8,1020,67.9,0.3,340.6
8,18,72,0,7.5,0,92.7,1020,14.7,0.3,332.9
8,8,13,0,6.5,0.1,97.9,1019,12.2,0.3,335.5
8,9,23,0,6.8,0.1,97.6,1019,32.4,0.3,343.5
8,10,32,0,7.6,0.7,97.9,1019.2,46.8,0.3,297.8
8,11,16,0,9.5,0.4,96.8,1019.2,182,1.9,259.7
8,12,30,0,10.6,1.1,94.4,1019,143.8,2.3,234.9
8,13,29,0,11,0.5,92.9,1019,196,2.8,234.1
8,14,24,0,11,0.5,93.1,1018,145.1,3.1,231
8,15,29,0,11.1,0.7,92.6,1018,113.4,2.6,231.9
8,16,36,0,10.8,1.7,94.4,1017.2,59.9,0.5,236.2
8,17,54,0,10.5,1.9,95.6,1017,18.2,0.3,247.8
8,18,38,0,10,0.5,95.8,1016.8,3.6,0.4,244.1
8,8,8,0,10.3,1,92.9,1010.5,21.4,4.3,262.6
8,9,8,0,9.5,0.9,95,1009.5,53.9,1.1,248
8,10,11,0,9.3,1.7,95.1,1009,78.6,2.3,245.5
8,11,11,0,9.8,0.5,93.7,1009.2,78.2,2.8,246.1
8,12,20,0,10.6,1.2,92.4,1009.2,95.3,3,330.1
8,13,32,0,9.7,6.1,92,1009,71,0.9,323.4
8,14,19,0,10.1,0.1,82.8,1010.2,436.2,1.8,323.7
8,15,19,0,11.5,0,73.6,1012,445.5,1,311
8,16,35,0,10.6,0,70.6,1014,288,2.2,322.3
8,17,19,0,9.1,0,77.2,1015.8,55.1,3.5,315.4
8,18,26,0,8.2,0,69.7,1017.5,20.3,2.6,309.5
8,8,84,0,4.7,0,76.7,1023.8,100,0.3,322.5
8,9,144,0,6.4,0,76.9,1024.8,230.9,0.3,303.9
8,10,37,0,7.9,0,66.9,1026,403.3,0.3,313.3
8,11,13,0,9.6,0,61.2,1026,515.1,0.4,311.8
8,12,23,0,9.2,0,64.3,1026.5,552.9,1,307
8,13,7,0,9.9,0,59.9,1027,563,0.3,292.7
8,14,24,0,10.2,0.1,62.9,1026.5,639.1,1.2,325.3
8,15,16,0,10,0,56.1,1026,479.1,3.3,264.8
8,16,22,0,10.2,0,55.1,1026.8,371.4,3.2,245.1
8,17,41,0,9.7,0,58.5,1027,233.9,2,268.4
8,18,52,0,7.6,0,69.7,1027.5,10.9,0.3,329.7
8,8,62,0,2.5,0,98.5,1026,20.7,0.3,303.5
8,9,32,0,2.6,0,99.3,1026.2,114.6,0.3,278.8
8,10,41,0,3.4,0,98.8,1026.2,138.5,0.3,288.7
8,11,79,0,3.9,0,99.6,1026,195.9,0.3,331.7
8,12,75,0,4.9,0,98.1,1024.8,312.9,0.3,316
8,13,0,0,6.9,0,88.6,1023.2,421.9,0.3,334.4
8,14,0,0,8.9,0,80.7,1022.2,389.2,0.3,351.5
8,15,42,0,9.3,0,79.8,1022,307.7,0.3,260.3
8,16,33,0,9.6,0,75.9,1021.2,209.4,0.3,323.8
8,17,45,0,9.3,0,78.5,1021,101.9,0.3,325.5
8,18,95,0,8,0,83.8,1021,12.2,0.3,322.7
8,8,27,0,5.2,0.2,98.5,1020,53.8,0.3,338
8,9,55,0,5.3,0,98.2,1020,92.4,0.3,341.6
8,10,40,0,6,0,97.8,1020.5,165.6,0.3,343.9
8,11,41,0,6.7,0,97.8,1019,131.9,0.3,339.8
8,12,24,0,7.7,0,96.6,1019,317.3,0.3,336.6
8,13,13,0,9.4,0,90.4,1018.2,492.3,0.4,335.6
8,14,31,0,9.8,0.2,90.1,1017.5,412.2,0.3,339.3
8,15,29,0,9.8,0.5,91,1017,276.3,0.4,338.2
8,16,40,0,9.7,0,88.8,1017,173.7,0.4,335.3
8,17,50,0,9.1,1.1,91.2,1017,64.7,0.3,333.3
8,18,28,0,8.8,0.2,91.3,1016,5.4,0.3,335.7
8,8,21,0,9.1,1.6,91,1013,14.9,1,333.6
8,9,49,0,9.1,0.2,92.9,1013,64.9,0.3,339.4
8,10,32,0,9.4,0.8,91.1,1014,206.9,0.4,336.7
8,11,27,0,10,0,85.6,1013,139.3,0.7,334.7
8,12,24,0,10,0.1,84.8,1012,180.9,1.3,330.2
8,13,31,0,9.6,1.2,90.2,1011.5,155.7,0.8,337.1
8,14,31,0,9.6,1.6,91.6,1011,189.8,1,337.7
8,15,27,0,9.9,0.3,89.6,1010,203.7,0.7,335.9
8,16,36,0,,,,,,,
8,17,40,0,,,,,,,
8,18,37,0,,,,,,,
8,8,89,0,,,,,,,
8,9,98,0,,,,,,,
8,10,103,0,,,,,,,
8,11,28,0,,,,,,,
8,12,15,0,,,,,,,
8,13,21,0,,,,,,,
8,14,23,0,,,,,,,
8,15,27,0,,,,,,,
8,16,21,0,8.4,0.8,77,1018.5,163.6,3.4,331.6
8,17,23,0,8.4,0.1,76.3,1017.8,77.3,3.8,330.7
8,18,26,0,8.3,0.3,74,1017,10.1,4.2,326.9
8,8,49,0,-0.4,0,97.8,1023.8,46.2,0.3,279.7
8,9,103,0,0.7,0.1,98.6,1024.5,188.2,0.3,272.7
8,10,136,0,3.1,0,98.8,1025,225.1,0.3,305.3
8,11,53,0,6.9,0,89.6,1024.2,397.7,0.3,267.9
8,12,23,0,9.6,0,64.2,1024,445.6,0.4,324.7
8,13,29,0,10,0,61.6,1023,495.6,2.8,319
8,14,25,0,9.7,0,63.5,1023,418.4,1.6,316
8,15,30,0,10.4,0,59.9,1023,488.5,3.2,318.8
8,16,27,0,10,0,62,1023,340.4,3.3,314.8
8,17,41,0,9.2,0,67.2,1023,92.8,1,325.6
8,18,64,0,8.7,0,69.7,1023,12.2,1,329.8
8,8,14,0,8,0.4,93.9,1017.8,47.6,0.3,278.4
8,9,17,0,8.8,0.1,91.2,1019.2,165.2,0.3,341.7
8,10,24,0,9.4,0.3,89.8,1019.5,217.8,0.3,336
8,11,16,0,10.6,0.1,81.3,1020.2,467.6,1.1,334.9
8,12,17,0,11.5,0,74.6,1019.5,509.3,3.3,263.7
8,13,14,0,11.7,0,71.6,1019.5,535,4,261.3
8,14,20,0,11.4,0,73.9,1019,389.1,4.1,257.6
8,15,18,0,11.5,0,73.5,1019,472.7,3.3,276.8
8,16,17,0,11.2,0,74.1,1019,301,3.7,278.4
8,17,28,0,10.2,0,76.3,1019.5,168.7,3.4,266.4
8,18,88,0,8.9,0,80.8,1020,10.7,2.5,273
8,8,46,0,3.1,0,99,1020,28.8,0,16.7
8,9,33,0,4.1,0,99.9,1020.8,152.6,1.9,339.6
8,10,30,0,5.4,0,98.8,1019,215,0.8,341
8,11,32,0,7.5,0,95.2,1019,391,1.4,346.3
8,12,21,0,8.8,0,87,1018.2,157.9,2.7,352.1
8,13,15,0,8.8,0.2,90.5,1017.8,146.4,2.6,353.8
8,14,29,0,9.2,0.5,91.2,1017.2,161.3,2.4,328.2
8,15,23,0,9.8,0,85,1017.5,156.1,2.7,308.2
8,16,19,0,10.3,0,83.4,1015.8,258.5,3,288.6
8,17,19,0,9.8,0,86.2,1015,202.4,3.4,279.1
8,18,28,0,9.2,0,86.7,1015,21.9,3.8,273.2
8,8,36,0,3.9,0,94.8,1018.5,43,0.3,316.1
8,9,0,0,5.7,0,90.6,1019.5,184,0.3,344.8
8,10,0,0,8.6,0,74.9,1020,391.2,0.3,318.2
8,11,0,0,9.7,0,65.1,1021,424.2,0.3,290.8
8,12,0,1,9.4,0,66.5,1021.8,470.7,0.5,339.5
8,13,0,0,9.4,0,65.2,1022,517.1,1,336.4
8,14,35,0,8,0,73.3,1022,141.9,0.3,324.9
8,15,33,0,8,0,76.1,1022,190.2,0.3,324.3
8,16,42,0,9.6,0,66.4,1022.8,319.4,0.3,281.8
8,17,60,0,8.7,0,74.7,1023,145.8,0.3,341.2
8,18,84,0,6.6,0,85.2,1024,14,0.3,323.1
8,8,46,0,1.5,0.1,99.9,1032,118.5,0.3,320.6
8,9,42,0,3.6,0,92.6,1033.8,259.5,0.3,311.3
8,10,28,0,6.2,0,78.9,1033.2,389.1,1.6,281.6
8,11,12,0,7.5,0,67.9,1032.2,478,1.6,279.3
8,12,8,0,8.7,0,59.7,1032,504.4,2.1,282.3
8,13,12,0,10.2,0,50.7,1031.8,506.3,1.6,290.9
8,14,18,0,10.3,0,43.4,1031,496.8,2.1,284.6
8,15,16,0,10.4,0,47.2,1030.5,418.6,1.8,283.7
8,16,16,0,10.7,0,44.2,1031,314.7,1.2,288.3
8,17,21,0,10,0,47.3,1030.2,181.2,1.9,288
8,18,52,0,8.3,0,54.6,1031,36.2,1.4,162.6
8,8,9,0,6.3,0,78.2,1031,56,1.5,283.7
8,9,15,0,6.8,0,76.9,1031,178.8,1.7,280.8
8,10,16,0,7.3,0,77.1,1030.8,256.2,3.2,279.2
8,11,16,0,8.9,0,72.2,1030,482.4,3,148.2
8,12,16,0,10.5,0,65.9,1029.5,529.6,3,173.4
8,13,17,0,11.6,0,64.4,1028.5,531.9,3.3,157.1
8,14,13,0,12.8,0,58.9,1027.2,504.9,3.1,152.7
8,15,20,0,13.7,0,58.6,1026,436.1,3.3,151.1
8,16,20,0,13.3,0,60.6,1026,324.7,3.6,135.3
8,17,27,0,12.7,0,61.6,1025.2,188.7,3.2,144.4
8,18,48,0,11.1,0,68.1,1026,39,2,152.6
8,8,18,0,6.1,0,86.1,1023,41.1,0.3,279.8
8,9,18,0,6.5,0,85,1023,81.5,0.3,279.7
8,10,19,0,7,0,83.4,1022,165.1,0.5,286
8,11,19,0,8.1,0,78.3,1022,421,2.5,286
8,12,16,0,9.7,0,73.4,1021.2,526.9,3.5,153.9
8,13,19,0,11.9,0,68.4,1020.2,521.6,2.5,165.5
8,14,17,0,12.8,0,66.1,1019,498.4,1.6,269.3
8,15,17,0,14,0,58.5,1018,431.6,2.6,174.8
8,16,21,0,13.7,0,60.4,1018,330.6,2.5,128
8,17,34,0,12.8,0,62.7,1017.5,193,1.9,128.8
8,18,63,0,10.9,0,71,1017.2,43.4,0.3,137.2
8,8,34,0,4.7,0,98,1015.2,39,0,0
8,9,18,0,5.2,0,97.3,1016,89.9,0.3,17
8,10,22,0,5.8,0,89.3,1015,174.4,1.2,61.7
8,11,38,0,6.9,0,83.4,1013.5,271,0.3,305.9
8,12,26,0,8.5,0,78.7,1012.8,534.4,2.3,337.1
8,13,12,0,10.4,0,71.2,1011.5,524.1,2.2,346.7
8,14,12,0,12.1,0,68.1,1010.2,497,2.2,348.1
8,15,16,0,13.1,0,63.3,1009,434.3,1.8,341.3
8,16,20,0,14,0,62.8,1009,330.8,0.5,348
8,17,30,0,15.1,0,60.7,1008,193,0.1,260.7
8,18,54,0,10.9,0,81.6,1008,45.9,0.3,335.5
8,8,13,0,5.4,0.1,99.9,1009,10.8,0.3,347.1
8,9,17,0,5.7,0,99.9,1009,25.6,0.3,341.1
8,10,22,0,5.9,0.2,99.4,1009.2,67,0.3,338.9
8,11,29,0,6.7,0.5,98.7,1010.5,170.3,0.3,339.9
8,12,63,0,7,0.8,97.8,1011,110.4,0.3,339.6
8,13,93,0,7.7,0.6,97.4,1010.5,115.8,0.3,334.6
8,14,88,0,8,0.8,97.2,1009.8,90.1,0.3,341.7
8,15,79,0,8.4,1.1,97.2,1010,49.4,0.3,335.6
8,16,103,0,8.8,1.5,97.2,1010,47.3,0.3,338.7
8,17,139,0,8.8,3.1,97.4,1010,17.6,0.3,336.6
8,18,111,0,8.6,0.1,97.6,1009.5,5.6,0.3,314.5
8,8,193,0,7.4,0,97.9,1007.5,45.3,0.3,266.2
8,9,219,0,8.4,0.7,98,1009,71,0.3,328.3
8,10,124,0,9.3,0.4,97.6,1009.8,259.2,0.3,326.2
8,11,61,0,10.2,0.5,95.3,1010.5,186.9,0.3,328
8,12,104,0,11.2,0.3,89.6,1009.8,294.8,0.3,320
8,13,89,0,11.3,0.2,91.4,1009,221.2,0.3,322.4
8,14,64,0,11.6,0,90.7,1008,268.4,0.3,310.5
8,15,61,0,12,0.1,87.8,1008,197.9,0.3,328.4
8,16,112,0,11.4,0.7,92.4,1008,67.6,0.3,325.1
8,17,92,0,11,1.5,95.3,1008,22.9,0.3,327.4
8,18,169,0,10.6,0.7,96.5,1008,21,0.3,329
8,8,19,0,7.8,0,95.2,1012,67.9,0.3,331.8
8,9,24,0,9.2,0,90.7,1012,164.1,0.3,327
8,10,12,0,11.7,0,80.7,1012,324.8,0.3,326
8,11,13,0,12.8,0,74.2,1012.2,281.5,0.3,344.1
8,12,0,0,13.3,0,70.8,1012,238.3,0.4,253.3
8,13,21,0,12.8,0.1,77.2,1012,175.1,0.4,251.6
8,14,23,0,11.8,1.8,86.4,1012,131.6,0.4,248.1
8,15,13,0,12.2,0.2,84.1,1012,239.2,0.4,255.4
8,16,22,0,12.3,0,77.5,1012,77.7,0.6,256.2
8,17,28,0,11.9,0,78.2,1012,35,0.3,254.9
8,18,96,0,11,0,80,1012,15.4,0.3,250.2
8,8,12,0,8.8,0.1,88.6,1012,73.7,0.3,265.2
8,9,10,0,9.4,0.2,86.1,1012.2,96.1,0.6,248
8,10,11,0,10,0,83.4,1013,184.7,1,250
8,11,15,0,9.9,0.7,84.4,1012.2,109.6,1.2,249.9
8,12,13,0,10.4,0,81.1,1012,128.7,3,246.9
8,13,15,0,10.6,0.2,81.1,1013,126.1,4.4,245.1
8,14,20,0,10.7,0.9,83.9,1012,103.5,3.4,269.1
8,15,18,0,10,2.5,88.2,1011,37.8,4.7,277.4
8,16,10,0,9.6,4,91.3,1010,35,7.4,254.2
8,17,7,0,10.2,3.9,91.8,1010.5,33.6,6.3,329
8,18,9,0,11,0.3,87,1011.8,13.7,3.5,341.3
8,8,16,0,7.9,0,96.2,1016,110.8,0.3,249.8
8,9,14,0,8.8,1.2,94.3,1016,151.6,0.3,340.6
8,10,15,0,9.9,0,83.9,1016,311.4,0.6,339.1
8,11,31,0,10.1,0,81.7,1016.5,328.4,0.5,335.9
8,12,19,0,10.4,0,73.4,1016.8,301.8,2.5,331.8
8,13,17,0,9.9,0,78.3,1016.2,252.9,1.7,335.8
8,14,20,0,10.2,0,77.2,1016,240.7,1.2,340.1
8,15,16,0,10.5,0,74.9,1016,179.3,1.1,339.5
8,16,19,0,10.5,0,70.7,1016,140.1,1.4,341.9
8,17,20,0,10.2,0,71.3,1016,101.9,1.3,339.9
8,18,25,0,9.8,0,73.1,1016.2,20.6,0.7,341.8
8,8,13,0,1.9,3,94.1,1016.2,8.5,2.1,293.3
8,9,24,0,1.3,2.9,94.9,1017,46,0.5,293.3
8,10,34,0,1.4,1.6,95.4,1018,68.7,0.3,293.5
8,11,32,0,2.4,0.6,94.6,1019,179.1,0.4,289.9
8,12,20,0,3.5,0.2,91.4,1019.8,295.1,0.4,291
8,13,24,0,5.1,0,82.6,1019.2,431.9,0.4,288.5
8,14,26,0,6.1,0,77.4,1019,538.4,0.9,273.8
8,15,22,0,7.2,0,73,1019,511.2,0.9,276.5
8,16,21,0,7.8,0,70.4,1019,395.2,0.9,279.8
8,17,19,0,8.8,0,68.6,1019.8,233,0.3,322.8
8,18,115,0,6.5,0,83.1,1020,63.2,0.3,328.3
8,8,45,0,-0.7,0.1,98.4,1029,78.5,0.3,280.5
8,9,90,0,-0.3,0,98.6,1029,165.5,0.3,264.6
8,10,115,0,1.2,0,99.8,1029.8,246.6,0.3,329.4
8,11,64,0,4,0,99.3,1029.8,583.1,0.3,342
8,12,15,0,7.2,0,77.4,1029,592.1,0.3,332
8,13,29,0,8.9,0,56.8,1029,522.5,0.3,328.1
8,14,18,0,9.6,0,59.5,1028.2,462.6,0.3,313.8
8,15,22,0,9.2,0,64.4,1028,363.9,0.3,313.2
8,16,35,0,8.2,0.2,74.3,1028,154.6,0.3,313.2
8,17,66,0,8.5,0,70.1,1028,159,0.3,327.6
8,18,107,0,8.2,0,75.5,1028,66.3,0.3,332.4
8,8,38,0,0.7,0,99.9,1028.8,59.6,0.3,315.4
8,9,40,0,1.3,0,99.9,1029.2,159.9,0.3,297.7
8,10,49,0,3.2,0,99.9,1030,462.1,0.3,303.2
8,11,41,0,7.2,0,89.7,1028,588.3,0.3,320.3
8,12,22,61,9.9,0,66.7,1028,634.4,0.3,287.6
8,13,17,0,10.1,0,65.1,1027,551.5,0.5,279.5
8,14,10,0,11.1,0,62,1026.2,579.4,0.9,279.8
8,15,17,0,11.5,0,61,1025.5,483.7,1.2,279.8
8,16,10,0,11.7,0,57.5,1025,371.3,1.1,286.3
8,17,27,0,10.6,0,62.9,1024.8,84.4,0.7,288.3
8,18,56,0,9.4,0,67.9,1024,27,0.5,291.8
8,8,12,0,7.1,0,78,1020.8,200.4,1.2,276.8
